    0.29810E+00    0.83771E+03
    0.30412E+00    0.80861E+03
    0.31026E+00    0.77772E+03
    0.31653E+00    0.74526E+03
    0.32292E+00    0.71238E+03
    0.32945E+00    0.68070E+03
    0.33610E+00    0.65147E+03
    0.34289E+00    0.62523E+03
    0.34982E+00    0.60157E+03
    0.35689E+00    0.57949E+03
    0.36409E+00    0.55780E+03
    0.37145E+00    0.53579E+03
    0.37895E+00    0.51341E+03
    0.38661E+00    0.49125E+03
    0.39442E+00    0.47005E+03
    0.40239E+00    0.45035E+03
    0.41052E+00    0.43217E+03
    0.41881E+00    0.41507E+03
    0.42727E+00    0.39850E+03
    0.43590E+00    0.38209E+03
    0.44471E+00    0.36590E+03
    0.45369E+00    0.35020E+03
    0.46286E+00    0.33531E+03
    0.47221E+00    0.32132E+03
    0.48174E+00    0.30804E+03
    0.49148E+00    0.29524E+03
    0.50141E+00    0.28277E+03
    0.51153E+00    0.27065E+03
    0.52187E+00    0.25903E+03
    0.53241E+00    0.24799E+03
    0.54317E+00    0.23747E+03
    0.55414E+00    0.22736E+03
    0.56533E+00    0.21761E+03
    0.57675E+00    0.20820E+03
    0.58840E+00    0.19919E+03
    0.60029E+00    0.19059E+03
    0.61242E+00    0.18236E+03
    0.62479E+00    0.17445E+03
    0.63741E+00    0.16685E+03
    0.65029E+00    0.15956E+03
    0.66342E+00    0.15259E+03
    0.67683E+00    0.14591E+03
    0.69050E+00    0.13951E+03
    0.70445E+00    0.13337E+03
    0.71868E+00    0.12749E+03
    0.73320E+00    0.12186E+03
    0.74801E+00    0.11647E+03
    0.76312E+00    0.11130E+03
    0.77854E+00    0.10635E+03
    0.79426E+00    0.10162E+03
    0.81031E+00    0.97086E+02
    0.82668E+00    0.92745E+02
    0.84338E+00    0.88591E+02
    0.86041E+00    0.84616E+02
    0.87780E+00    0.80812E+02
    0.89553E+00    0.77173E+02
    0.91362E+00    0.73691E+02
    0.93208E+00    0.70361E+02
    0.95091E+00    0.67176E+02
    0.97011E+00    0.64129E+02
    0.98971E+00    0.61215E+02
    0.10097E+01    0.58429E+02
    0.10301E+01    0.55765E+02
    0.10509E+01    0.53218E+02
    0.10721E+01    0.50783E+02
    0.10938E+01    0.48456E+02
    0.11159E+01    0.46232E+02
    0.11384E+01    0.44107E+02
    0.11614E+01    0.42077E+02
    0.11849E+01    0.40137E+02
    0.12088E+01    0.38283E+02
    0.12333E+01    0.36512E+02
    0.12582E+01    0.34820E+02
    0.12836E+01    0.33205E+02
    0.13095E+01    0.31662E+02
    0.13360E+01    0.30188E+02
    0.13630E+01    0.28781E+02
    0.13905E+01    0.27438E+02
    0.14186E+01    0.26156E+02
    0.14472E+01    0.24932E+02
    0.14765E+01    0.23763E+02
    0.15063E+01    0.22648E+02
    0.15367E+01    0.21583E+02
    0.15678E+01    0.20567E+02
    0.15994E+01    0.19598E+02
    0.16318E+01    0.18673E+02
    0.16647E+01    0.17791E+02
    0.16984E+01    0.16949E+02
    0.17327E+01    0.16146E+02
    0.17677E+01    0.15380E+02
    0.18034E+01    0.14650E+02
    0.18398E+01    0.13953E+02
    0.18770E+01    0.13289E+02
    0.19149E+01    0.12655E+02
    0.19536E+01    0.12051E+02
    0.19930E+01    0.11475E+02
    0.20333E+01    0.10926E+02
    0.20744E+01    0.10403E+02
    0.21163E+01    0.99041E+01
    0.21590E+01    0.94285E+01
    0.22026E+01    0.89753E+01
    0.22471E+01    0.85434E+01
    0.22925E+01    0.81318E+01
    0.23388E+01    0.77396E+01
    0.23861E+01    0.73659E+01
    0.24343E+01    0.70099E+01
    0.24835E+01    0.66707E+01
    0.25336E+01    0.63476E+01
    0.25848E+01    0.60398E+01
    0.26370E+01    0.57466E+01
    0.26903E+01    0.54674E+01
    0.27447E+01    0.52014E+01
    0.28001E+01    0.49481E+01
    0.28567E+01    0.47070E+01
    0.29144E+01    0.44773E+01
    0.29733E+01    0.42586E+01
    0.30333E+01    0.40504E+01
    0.30946E+01    0.38522E+01
    0.31571E+01    0.36635E+01
    0.32209E+01    0.34839E+01
    0.32860E+01    0.33129E+01
    0.33523E+01    0.31502E+01
    0.34201E+01    0.29953E+01
    0.34892E+01    0.28479E+01
    0.35596E+01    0.27076E+01
    0.36316E+01    0.25741E+01
